formula,target
I2Ni2Sr3O5,1
Al2Fe2S5,1
Al2Mn2Te5,1
Al2Zn2Te5,1
Co2Ga2S5,1
Co2In2Te5,1
Fe2Ga2Te5,1
Ga2Mn2Se5,1
Ga2Ni2Te5,1
In2Mn2Se5,1
In2Ni2Te5,1
Ni2Tl2Te5,1
As2Pd2O7,1
Al8S12,1
As4Te6,1
Ga8Se12,1
Nb4Se6,1
P4Se6,1
Sc4O6,1
Cl2B3Nb4,1
Cl2C3V4,1
F2B3Mo4,1
H2B3Ta4,1
H2N3Cr4,1
O2B3Ti4,1
S2C3Sc4,1
S2N3Y4,1
Ta4Pd6Se10,1
Ga2Zn3S6,1
As2Pd3S8,1
P2Ni3Se8,1
Sb2Pd3Te8,1
P2Ge3O9,1
Al2Te5,1
In2S5,1
Cu4S14,1
Ni3Ta3Te14,1
B3Zr4,1
In3Se4,1
Te6O14,1
Ag2H2,1
Ag2Te2,1
Al2S2,1
AuBr,1
Au2S2,1
Bi2Ga2,1
Br2Y2,1
ClCu,1
Co2H2,1
Cs2I2,1
F2Na2,1
Fe2O2,1
Ge2O2,1
H2Ru2,1
I2Pd2,1
Mn2O2,1
Ni2S2,1
O2Zr2,1
SSi,1
Sn2Te2,1
AgF2,1
AgTe2,1
As2Ni4,1
AuNa2,1
CdF2,1
CrP2,1
FeF2,1
In2Se4,1
Mg2Br4,1
NaBr2,1
Ni4I8,1
P4S8,1
Pb2I4,1
Pt2F4,1
Rh5Te10,1
ScNa2,1
TaP2,1
VP2,1
ZrP2,1
MnFe2N12,1
SrP2F12,1
AsCo2Te2,1
AsSe2Zr2,1
BCl2Mn2,1
BF2Ta2,1
BHf2O2,1
BaH2O2,1
BiPd2Se2,1
CCr2Se2,1
CH2Zr2,1
CaF2S2,1
CrF2S2,1
Mo2I4O4,1
NCr2Se2,1
NH2W2,1
NTe2W2,1
Nb4Fe8S8,1
NiF2O2,1
PFe2Se2,1
S4Bi8O8,1
SbTe2Ti2,1
SrF2S2,1
Ta2F4O4,1
TeAs2S2,1
W2I4O4,1
AgBa2F2Te2,1
AgCa2F2S2,1
AuBa2Br2O2,1
AuBa2I2Te2,1
AuCa2I2O2,1
BF2Fe2O2,1
BH2O2Ti2,1
CF2S2Sc2,1
CdCl2S2Sn2,1
CuBa2Cl2Se2,1
CuCa2Cl2S2,1
CuI2Se2Sr2,1
NH2S2Ti2,1
Co2Br4Sb4S6,1
Ni2As4Cl4O6,1
Zn2As4Cl4S6,1
Zn2Cl4Sb4S6,1
MnLi2P2Cl3S7,1
Ca2Br4S4H8,1
Sr2Cl4S4H8,1
CoC2F2H4N4,1
FeC2Cl2H4N4,1
NiC2I2B4H4,1
CoCl2N2H4C6,1
NiBr2N2H4C6,1
PdC2I2F4B6,1
MgK2Se2H4S8,1
MgLi2Te2H4S8,1
Al2F4N4H10,1
HfAs2H2S6,1
KO2W2Br6,1
NaMo2O2Cl6,1
ZrF2P2S6,1
FeCa2S3,1
Hg2Pt4S6,1
Nb2Co4S6,1
NiSr2S3,1
SnSe2Ni3,1
Tl2Ni4S6,1
Na2C4H6O6,1
Cs2Hg4Br6S8,1
K2Hg4Cl6O8,1
Rb2Hg4Br6S8,1
AuCo2O4,1
Ba2I4O8,1
CdAl2S4,1
Cd2K4Cl8,1
CoAl2Te4,1
CoIn2Se4,1
CrIn2Te4,1
HgAl2Se4,1
Hg2K4F8,1
MgGa2Te4,1
MnGa2Se4,1
MnTl2Se4,1
NiAl2S4,1
NiGa2Te4,1
PbAs2Te4,1
PdCr2Te4,1
SeAu2O4,1
SnAs2Te4,1
SnSb2Se4,1
TeAg2S4,1
VIn2Te4,1
Zn2As4S8,1
ZnTl2Te4,1
AgS2H4N12,1
BeP2H4S4,1
CdF2H4N6,1
CoI2H4N6,1
NiCl2H4C6,1
AuO2H4B6C6,1
FeBr2F4C8,1
PdCl2H4C8,1
AlCl2Fe5,1
Co2Nb4Se10,1
GaBr2Fe5,1
InBr2Fe5,1
Mn2H4S10,1
Pd2Ta4O10,1
TlF2Fe5,1
NaN2C5H5O5,1
AsGe2Se6,1
Au2P4S12,1
Ca2As4S12,1
Cl2Nb4Te12,1
I2Nb4S12,1
NiNb2O6,1
PPb2Te6,1
Pt2I4O12,1
ReCu2H6,1
SbSn2Se6,1
Sr2Ge4H12,1
Te2P4O12,1
CoPb2B6C6,1
GeNa2F6O6,1
MnPb2C6N6,1
PbLi2F6O6,1
PtK2H6O6,1
ZrK2H6O6,1
CaTa2O7,1
Pt2Nb4Se14,1
CaAg2S8,1
NiBr2O8,1
Ag2F6,1
Fe2I6,1
Ir2Te6,1
Mo2H6,1
Ni2I6,1
Pd2Se6,1
Ta4O12,1
W2I6,1
Na2B6H6S6,1
AsCu3S4,1
I2Re6Te8,1
H2Na6S10,1
H2Sb6S12,1
OTa3Cl7,1
SeTa3F7,1
MoW3O8,1
WV3Se8,1
Pd2S8,1
BNa4O4,1
CrN4H5O6,1
PdO4C6H8,1
CoC6F6,1
Ag4Cl4S4,1
Al2Br2S2,1
Al2Cl2Y2,1
Al2I2Te2,1
As2Co2Pt2,1
As2K2Ni2,1
As4O4Pd4,1
As2Sn2Ta2,1
Au2F2Se2,1
Ba2F2I2,1
Bi2Co2Li2,1
BiIO,1
BiPW,1
Br2C2Si2,1
BrCrF,1
Br2Fe2S2,1
Br2In2S2,1
Br2N2Si2,1
Br2Pd2Se2,1
Br2S2Y2,1
Br4Te4Tl4,1
C2Cl2Si2,1
C2F2Nb2,1
C2I2Mn2,1
Ca2Co2Sn2,1
Cd2F2Te2,1
Cl2F2Sc2,1
Cl2Ir2Se2,1
Cl4O4Sc4,1
Cl2S2Tl2,1
Cl2Ta2Te2,1
Co2H2S2,1
CrFI,1
Cu2F2Se2,1
F2Ge2N2,1
F2Hf2Te2,1
F2In2Te2,1
F2Li2O2,1
F2N2Sn2,1
F2Ni2S2,1
F2O2Ti2,1
F2Pd2S2,1
F2S2Sb2,1
F2Sb2Te2,1
F2Ta2Te2,1
Fe2Ni2P2,1
Ga2S2Si2,1
Ge2Ni2Sr2,1
H2K2O2,1
H2Ni2S2,1
I2In2Te2,1
I4Ni4S4,1
I2Rh2S2,1
I2Se2Si2,1
In2S2Sn2,1
Mg2Ni2Si2,1
Nb2Sb2Si2,1
Ni2Sn2Sr2,1
OTeV,1
P4Si4Te4,1
Sb4Si4Te4,1
Ag2Br2Se4,1
Ag2P2Se4,1
As2Au2Te4,1
Au2Bi2Te4,1
Au4O4F8,1
Bi2Cu2O4,1
CGeH2,1
Cl2Li2S4,1
Co2F2Te4,1
CrHS2,1
CsPbSe2,1
Cu4O4F8,1
F2Fe2Se4,1
F2Pd2O4,1
Fe4Ta4S8,1
H2Mn2Se4,1
HVO2,1
KPbS2,1
K4Te4O8,1
Li4Sb4S8,1
Na2S2C4,1
Nb4Ni4Se8,1
ORuI2,1
Pd4Ta4Te8,1
SVCl2,1
Br2Co2Ca4S6,1
Br2Ni2Ba4O6,1
Cl2Fe2Ba4O6,1
Cl2Ni2Ca4S6,1
I2Mn2Sr4O6,1
Cs2Se2Cd4Br6O6,1
Cs2Te2Cd4Br6O6,1
K2O2Cd4Br6S6,1
K2Se2Cd4Cl6O6,1
K2Te2Cd4Br6S6,1
Na2O2Cd4Cl6S6,1
Na2Se2Cd4Cl6O6,1
Na2Te2Cd4Cl6O6,1
O2Rb2Hg4Br6S6,1
Rb2Se2Cd4I6S6,1
Rb2Te2Cd4I6O6,1
Br2Na2O4H8,1
Co2Se2H4S8,1
Mn2Se2F4S8,1
Te2Zn2H4S8,1
AgAlP2Se6,1
Ag2Cr2As4O12,1
Ag2Cr2Sb4S12,1
AgGaSb2Se6,1
AgSbP2S6,1
AgTlAs2Se6,1
AgVP2S6,1
AlAuSb2Se6,1
AlLiAs2S6,1
AlNaP2S6,1
AuBiAs2Te6,1
Au2Cr2P4S12,1
AuGaP2S6,1
AuInSb2O6,1
AuScP2S6,1
BiCuAs2Te6,1
BiHTe2O6,1
CoNaSb2Se6,1
Cr2Cu2Sb4S12,1
CuGaSb2O6,1
CuSbAs2Se6,1
CuScSb2Se6,1
Cu2V2As4O12,1
F2P2Sb4S12,1
FeNaSb2O6,1
GaNaAs2S6,1
H2Sb2As4S12,1
InLiSb2O6,1
InNaSb2Te6,1
LiPdP2S6,1
NaNiP2O6,1
NaPdSb2O6,1
Ag2P2Se6,1
Al2As2O6,1
Al2In2S6,1
As2Au2O6,1
As2Co2S6,1
As2Cu2Te6,1
As2Hf2S6,1
As2Ir2Se6,1
As2Nb2Te6,1
As2Pb2O6,1
As2Pt2Te6,1
As2Sc2S6,1
As2Sn2Te6,1
As2Tl2S6,1
As2Zr2S6,1
Au4Se4O12,1
Bi2In2S6,1
Br2Na2O6,1
Ca4Se4S12,1
Co2Nb2S6,1
Cr2Sn2Se6,1
Cu2Sb2Se6,1
Fe4Sn4O12,1
Ga2Sb2Se6,1
GeInSe3,1
GeTlS3,1
Hf2Sb2Te6,1
In2Sb2O6,1
Ir2Sb2S6,1
Mn2Sb2S6,1
N2Rb2S6,1
Ni2S2O6,1
Ni2Te2S6,1
P2Pt2S6,1
P2Si2Te6,1
PdSbO3,1
Pt2Sb2Te6,1
Ru2Sb2Te6,1
Sb2Sn2O6,1
Sb2Ti2Te6,1
Sb2Zn2S6,1
Si2V2S6,1
C2Cs2F6S8,1
F2Se2Li6S8,1
K2N2H6O8,1
Ag2Cr2O8,1
As2Sb2S8,1
Br2K2F8,1
Fe2Se2S8,1
Ge2Zr2S8,1
I2Rb2H8,1
MoSnS4,1
O2Sn2S8,1
Rh2Ta2Se8,1
Sn2Zr2S8,1
AlLiI4O12,1
InKI4O12,1
Ag2Cl2C8F8,1
ClVH4N4O6,1
As2V2S10,1
Cr2Ta2S10,1
Mo2Sb2S10,1
P2W2O10,1
AgGeF6,1
CrMoH6,1
FeZrH6,1
K2Ta2Cl12,1
Na2Ta2Br12,1
Fe2Mo2S14,1
Ag2Br2C2O2,1
Ag2C2F2O2,1
Ag4Cl4F4S4,1
Ag4F4I4O4,1
Au2Br2Cd2S2,1
Au2Cd2F2S2,1
Au2F2Hg2S2,1
B2C2Na2Se2,1
Br2C2Na2Ti2,1
Br2Cu2N2O2,1
C2F2Li2Ti2,1
Cd2Cl2Cu2Se2,1
CdHIO,1
Cl2N2Na2Ti2,1
Cu2I2N2O2,1
As4Ba4F4S8,1
As2Br2Mn2Te4,1
As4Cl4Sr4Se8,1
As4H4Sr4S8,1
Ba4Bi4F4Te8,1
Ba4H4P4Se8,1
Bi2Br2Mn2S4,1
Bi2Cl2Co2Se4,1
Bi4Cl4Sr4Se8,1
Bi4F4Sr4Te8,1
Bi2I2Ni2S4,1
Br2Mn2Sb2Te4,1
Cl2Fe2Sb2S4,1
Cl2Mn2Sb2Se4,1
F2Fe2P2O4,1
F2Mn2Sb2S4,1
H4P4Sr4S8,1
I2Mn2Sb2S4,1
Nb2Se2Te2Pd4,1
Br2Cu2N2C4F4,1
C2Cs2Ru2O4Cl8,1
C2Na2Os2S4I8,1
Cs2N2Os2O4Br8,1
N2Na2Os2S4Br8,1
AgCdInBa2O5,1
AgHgTlSr2S5,1
CdCuInSr2S5,1
As2Cl2Pb2S6,1
B2Ca2Cl2S6,1
C2F2Na2S6,1
Cl2Ge2P2S6,1
F2Ge2P2S6,1
Ge2H2Sb2O6,1
As2B2Ge2H6S6,1
As2N2Pb2F6O6,1
B2Rb2Se2H6S6,1
C2Ge2P2F6S6,1
C2K2Te2Cl6O6,1
C2Pb2Sb2H6O6,1
C2Rb2Te2H6S6,1
K2N2S2F6O6,1
B2Na2O2H6N8,1
N2Na2S2H6C8,1
AlHgInTe4,1
Br2Mn2W2O8,1
CdInTlTe4,1
Co2F2Mo2S8,1
F2Mn2Mo2O8,1
GaHgInS4,1
HgInTlTe4,1
Fe2Te2W2S12,1
Mn2Se2W2O12,1
C2K2O2Ru2F10,1
K2N2Os2S2F10,1
N2O2Rb2Ru2F10,1
Ge2,1
B2H2O2V3,1
C2H2O2Mo3,1
F2N2O2Zr3,1
H2N2Se2Ti3,1
C2O2Hf3,1
F2N2Sc3,1
N2O2W3,1
H2O2N3Cr4,1
C2Hf3,1
N2Nb3,1
F2C3Nb4,1
F2N3V4,1
O2C3Zr4,1
C3Mn4,1
N3Sc4,1
Ag2O2,1
Au2Br2,1
Au2Te2,1
Bi2I2,1
Br2Ca2,1
Br2Hf2,1
Br2Os2,1
Br2Sb2,1
Br2W2,1
Ca2I2,1
Cl2Co2,1
Cl2Ir2,1
Cl2Pd2,1
Cl2Ta2,1
Co2F2,1
Co2Se2,1
Cu2F2,1
Cu2Te2,1
F2Ni2,1
F2Zn2,1
Fe2Se2,1
Ga2Se2,1
GeSe,1
Hf2S2,1
I2Ni2,1
I2Ru2,1
I2V2,1
In2S2,1
Ir2S2,1
Mn2S2,1
Mo2Te2,1
Nb2Se2,1
Ni2Se2,1
OPb,1
O2Sc2,1
O2W2,1
Os2Te2,1
Pb2Te2,1
Pt2S2,1
Re2S2,1
Rh2Se2,1
Ru2Se2,1
S2Sc2,1
S2Ti2,1
S2Zn2,1
Sc2Se2,1
Se2Ta2,1
Se2V2,1
Te2Tl2,1
Te2Zr2,1
AgI2,1
Al2S4,1
AuO2,1
BaBr2,1
BiTe2,1
CaBr2,1
CdBr2,1
CdTe2,1
CoO2,1
CrAs2,1
CrLi2,1
CrSe2,1
Cu2I4,1
CuSe2,1
FeO2,1
FeTe2,1
Ga2Se4,1
GeO2,1
HfBi2,1
HfI2,1
HfTe2,1
IrBr2,1
Ir2S4,1
IrTe2,1
MnBr2,1
MnS2,1
MoBr2,1
MoO2,1
MoTe2,1
NY2,1
Nb2I4,1
NbSe2,1
NiI2,1
Ni2Te4,1
OsLi2,1
Os2Te4,1
PbLi2,1
PbTe2,1
PdS2,1
PtCl2,1
PtS2,1
ReBr2,1
ReO2,1
ReTe2,1
RhI2,1
RhSe2,1
RuI2,1
RuSe2,1
SbTe2,1
ScO2,1
SiTe2,1
SnS2,1
SrCl2,1
TaCl2,1
TaS2,1
TiBi2,1
Ti2O4,1
Tl2Br4,1
TlSe2,1
VH2,1
V2Se4,1
W2Cl4,1
W2S4,1
WTe2,1
YSe2,1
ZnSe2,1
ZrF2,1
ZrSe2,1
BO2Ta2,1
CMo2O2,1
CS2V2,1
CrH2O2,1
NCr2F2,1
NMo2Se2,1
NSe2Ta2,1
PdH2O2,1
SrF2O2,1
AgCa2Cl2O2,1
AuCa2I2S2,1
CH2O2Zr2,1
NH2Mn2O2,1
MoAu2S4,1
WCu2S4,1
GaCl2Ni5,1
ReAg2Br6,1
Al2Br6,1
Au2Cl6,1
Bi2Sn6,1
Cu2Br6,1
Ga2Cl6,1
In2Cl6,1
Mn2Cl6,1
Nb2Br6,1
Ni2S6,1
P2Sn6,1
Pt2Se6,1
Sb2Sn6,1
Ta2I6,1
Tl2Cl6,1
W2Cl6,1
Zr2Cl6,1
HfTi3Te8,1
TiZr3Te8,1
Ag2Br2N2,1
Al2Br2Se2,1
AsBiNb,1
AsBrTe,1
AsIS,1
AsSbTi,1
Au2I2O2,1
Bi2Cl2S2,1
BiIS,1
BiSbV,1
BrClTa,1
Br2Cr2N2,1
Br2Ge2S2,1
BrIMo,1
Br2In2O2,1
Br2N2Os2,1
Br2Nb2S2,1
Br4O4Ti4,1
Br2Ru2Se2,1
Br2Sc2Se2,1
ClCrI,1
Cl2Ge2N2,1
Cl2Hg2S2,1
ClIZr,1
Cl2Mo2Se2,1
Cl2N2W2,1
Cl2O2Sn2,1
Cl2Pt2Se2,1
ClSbSe,1
Co2I2S2,1
Cu2I2N2,1
Fe2Na2P2,1
Hf2I2N2,1
Hg2I2S2,1
I2N2Nb2,1
I2Nb2O2,1
I2O2Ti2,1
I2Rh2Se2,1
ISbSe,1
Mg2Mn2Si2,1
NbSTe,1
SSeZr,1
SeTeTi,1
Ag2I2Te4,1
Co2H2S4,1
Al2P2Se6,1
Cr2P2Se6,1
Hg2P2Se6,1
Ni2P2Se6,1
P2Rh2Se6,1
P2Ta2Te6,1
P2Zr2Te6,1
Mo2W2Te8,1
HfMnF6,1
Br2V2O3,1
I2O2Mn3,1
Ni2Br3S3,1
Br2Ni3Se5,1
Te3Hf4Se5,1
ClCr,1
OTe,1
AuF2,1
CI2Zr2,1
NI2Sc2,1
PCl2Mo2,1
SI2Zr2,1
TiI2S2,1
PbCu2I2S2,1
IBr2Hf2Se2Zr2S3,1
ClO2Se2Pd3,1
MoHf2Se2I3,1
SeNb2O2Br3,1
IS2Se2Br3In4,1
HfI2V2O4,1
HfH2Pd2O6,1
IZr2S3,1
Se2Ge4S6,1
CCr2N3Ta3Br4,1
MoMn2Br3Se4,1
CdI2Hf3Se6,1
OS2I4Re4,1
IrNi2S5,1
ZrHf2Se6,1
RhF3,1
MoCl3V3O5,1
SeSc3Br4,1
ClBr3Ir4O4,1
InAu3Br4S4,1
ZnPd3S4Se4,1
TeSn3O6,1
NiPd3Se8,1
ReCu4S4Cl5,1
BaClI,1
Br4Ga4N4,1
BrTeZr,1
ClNiS,1
FIrO,1
GaITe,1
IrSTe,1
SeSnTe,1
Ag2I2Br4,1
AsMnS2,1
AuSnSe2,1
BiZrSe2,1
BrSPd2,1
CdPdSe2,1
CrLiS2,1
FeMnI2,1
GaNCl2,1
GeNaS2,1
HNiS2,1
InSeI2,1
MnRuTe2,1
NNbCl2,1
Ni2S2Br4,1
O2Sn2F4,1
Ru3S3Cl6,1
ScZnI2,1
WZrI2,1
AgSI2Mn2,1
AuHfBr2Se2,1
BiGeI2S2,1
BrClMn2Sb2,1
BrClS2Zn2,1
BrIRu2S2,1
CdHfBr2O2,1
ClIHf2S2,1
CrCuBr2Se2,1
CuRhBr2S2,1
GaMnCl2O2,1
GeMnBr2S2,1
GeTlBr2S2,1
HfScCl2O2,1
InPbBr2S2,1
MnMoF2O2,1
MnZnBr2N2,1
NSBr2Zr2,1
Ni2Pd2Br4S4,1
OSeAu2Cl2,1
SSeCr2I2,1
STeI2Rh2,1
VWS2Se2,1
MnSBr2Ir2Se2,1
CrRhAl2Br2Cl2O4,1
STeBr2Cu2I3Se5Nb6,1
TeZrI2Ni2Se4,1
BrFS2Au3,1
CNI2Zr3,1
HfWBr2O3,1
NbZrI2N3,1
ClNBr2Nb3O3,1
IOSe2Br3Mn4,1
AgMnCl2Br4,1
CrTiGe2I4,1
GeZrS2I4,1
MnMoS2Br4,1
OsWSe2I4,1
TaZrS2Br4,1
AsSNb2Se4I6,1
GaPdP2S6,1
PdZrP2Se6,1
IrNiPd2Cl8,1
Ga2P2Se6,1
BrIFe3O3,1
InIrBr3I3,1
HfSeCl3Mn3S4,1
AgAuI4,1
Hf2Mn2Br8,1
MoNbCl4,1
BWMn4O4Cl6,1
GeMnCl6,1
NiPdF6,1
AgBrIV,1
AsGeIS,1
BrClMnZn,1
BrFNV,1
BrHfSeV,1
BrInPbSe,1
CHHfO,1
ClHfISe,1
CrSeTeV,1
GeSSbTe,1
INiSeTe,1
NiSSeZr,1
AlFRuBr2,1
BMoWTe2,1
BrGeMnS2,1
BrNSeV2,1
CTaTiCl2,1
CoNiPTe2,1
GeHfMnSe2,1
HfNZrI2,1
ISTeHf2,1
MnSSnBr2,1
NiSZrI2,1
BBrIrNb2S2,1
CuLiMoBr2O2,1
ISSnAs2Ge2Se2Cl5,1
BPSeBr2S2Zr5,1
BrCoNiS2Cl3,1
BrISO2Pd3,1
ClIPtIn2O3,1
HfINbS2Br3,1
SSiTeW2Br3,1
GaOPdPt2N3Br4,1
HfMoRhI2S4,1
AgCuSI3,1
BrGaTaTe3,1
GeHfSeTe3,1
MoRhSSe3,1
ClMoSiTe3Nb4,1
CoPdTiSe4,1
AsBrSnI5,1
PdTeZnO5,1
BrCClMoZn,1
BrIMnSSn,1
ClMnNSbSe,1
AgBrGeIO2,1
AgMnOSI2,1
AuCdOSI2,1
BrCdClHgS2,1
BrClGaMnS2,1
BrClMnWO2,1
BrCoINiSe2,1
BrGaISiS2,1
BrIMnVO2,1
BrISSeMo2,1
CdGeSSeBr2,1
ClIMnNiS2,1
CoHfPtSI2,1
GaNOTaCl2,1
HgOPtSBr2,1
MnNbSSeBr2,1
NiSSeTiBr2,1
BrFNSNb2O2,1
LiNNiTaBr2O2,1
BrMnSSnAu2Cl3O3,1
BrHfIVO3,1
BrSScZnSn3Cl4Se5,1
CuMnSeWS4,1
CuGeIMnO8,1
BrClMnSScSe,1
CaClIOSZn,1
BrINNbSnO2,1
ClIMoSTeSe2Hf3,1
ClFeIrPdSBr3,1
BrClMnMoSSeW,1
B2,1
Nb2W2S11,1
B2F2Te2Hf3,1
B2H2Te2Ti3,1
C2F2Te2Ti3,1
F2N2Se2Zr3,1
H2N2Se2Hf3,1
B2Cl2Mo3,1
B2F2Ta3,1
B2H2W3,1
B2S2Nb3,1
C2Cl2V3,1
C2H2Zr3,1
Cl2N2Ta3,1
H2N2V3,1
Ag2F2S3As4,1
Ag2I2Se3P4,1
Au2Br2Te3P4,1
Br2Cu2Ca3S4,1
Cl2Cu2S3Sb4,1
Cu2F2Se3Sb4,1
Cu2I2Te3P4,1
F2S2B3W4,1
F2S2N3Mn4,1
H2O2B3Nb4,1
H2S2B3V4,1
H2S2C3Zr4,1
Br2Co2Sr3S5,1
Br2Ni2Ca3S5,1
Cl2Mn2Ba3S5,1
Fe2I2Ba3S5,1
I2Ni2Sr3S5,1
Al2Fe2Se5,1
As2Co2S5,1
Co2Ga2Se5,1
Co2P2S5,1
Fe2In2O5,1
Ga2Zn2O5,1
P2Pd2S5,1
Al2Se3,1
B2Hf3,1
Ga4Te6,1
Nb4Te6,1
P2Te3,1
Sc4Se6,1
Cl2B3Sc4,1
Cl2C3W4,1
F2B3Nb4,1
H2B3Ti4,1
H2N3Hf4,1
O2B3V4,1
S2C3Ta4,1
S2N3Zr4,1
Ta4Pt6S10,1
Ga2Zn3Se6,1
As2Pd3Se8,1
P2Ni3Te8,1
Sb2Pt3O8,1
P2Ge3S9,1
As4O10,1
In2Se5,1
P4O14,1
Pd3Ta3S14,1
C3Fe4,1
Mn3O4,1
Nb3F8,1
Al2Sb2,1
Au2Ca2,1
Au4Sb4,1
Br2Zn2,1
Cl2Ge2,1
Co2O2,1
Cu2H2,1
F2Os2,1
Fe2S2,1
Ge2S2,1
I2Pt2,1
O2Os2,1
S2Sn2,1
Ag2H4,1
As4O8,1
Au2O4,1
CdH2,1
FeH2,1
Hg2O4,1
MgBr2,1
NaCl2,1
NiNa2,1
Pd3Bi6,1
RuF2,1
SeAg2,1
V4S8,1
MnP2F12,1
SrSb2F12,1
AsFe2S2,1
AsTe2Ti2,1
BCl2Nb2,1
BF2Ti2,1
BHf2S2,1
BaH2S2,1
BiPd2Te2,1
CCr2Te2,1
CHf2S2,1
CrH2S2,1
NBr2Sc2,1
NCr2Te2,1
NH2Y2,1
Nb2Fe4Se4,1
NiF2S2,1
O4P8S8,1
PHf2S2,1
SBi2O2,1
SbFe2S2,1
SbTe2Zr2,1
SrF2Te2,1
Ta2F4S4,1
TeAs2Se2,1
AgBa2I2O2,1
AgCa2F2Se2,1
AuBa2Br2S2,1
AuBr2Ca2S2,1
BF2Fe2S2,1
BH2O2V2,1
CF2S2Ta2,1
CdF2O2Pb2,1
CuBa2Cl2Te2,1
CuCa2Cl2Se2,1
CuI2Sr2Te2,1
HgI2Pb2S2,1
NH2S2V2,1
Co2Cl4P4O6,1
Ni2As4I4O6,1
Zn2As4F4O6,1
Zn2F4P4S6,1
MnLi2P2F3S7,1
Ca2Cl4S4H8,1
Sr2F4O4H8,1
CdC2I2B4F4,1
CoC2I2B4F4,1
FeC2F2B4H4,1
NiC2I2H4N4,1
CoI2N2F4C6,1
NiC2Cl2H4N6,1
PdC2I2H4B6,1
MgK2Te2F4O8,1
MgNa2O2H4S8,1
Ga2C4Cl4F10,1
HfF2P2O6,1
KO2W2Cl6,1
NaMo2O2I6,1
ZrF2Sb2O6,1
FeSr2O3,1
Hg2Pt4Te6,1
Nb2Co4Se6,1
SnTe2Co3,1
Tl2Ni4Se6,1
Na2C4H6S6,1
Cs2Hg4Cl6O8,1
K2Hg4Cl6S8,1
Na2Hg4Cl6S8,1
Rb2Hg4Cl6O8,1
AuCo2S4,1
Ba2I4S8,1
CdAl2Se4,1
Cd2K4F8,1
CuCo2O4,1
FeBi2Te4,1
FeSb2Te4,1
HgAl2Te4,1
Hg2K4I8,1
MgIn2O4,1
MnTl2Te4,1
NiIn2O4,1
PbBi2S4,1
PdGa2O4,1
SeAu2S4,1
SnSb2Te4,1
TeAu2O4,1
WAg2O4,1
MgK2F4O10,1
AuO2F4C12,1
BeSb2F4S4,1
CoN2C4F6,1
NiCl2H4N6,1
AuO2H4C6N6,1
FeF2H4C8,1
PdF2H4C8,1
AlCl2Pt5,1
Co2Nb4Te10,1
GaCl2Co5,1
InCl2Co5,1
Na2Cr4O10,1
Pd2Ta4S10,1
TlF2Ni5,1
Ag2As4S12,1
AsGe2Te6,1
Au2Sb4O12,1
Ca2Ge4Cl12,1
Cl2Ta4S12,1
I2Nb4Se12,1
NiNb2S6,1
PSn2O6,1
Pt2N4O12,1
ReCu2I6,1
SbSn2Te6,1
Sr2P4S12,1
Te2P4S12,1
CoPb2C6N6,1
GeNa2F6S6,1
MnSn2B6C6,1
PbLi2F6S6,1
PtK2H6S6,1
ZrK2H6S6,1
CaTa2S7,1
Pt2Nb4Te14,1
CaAu2O8,1
NiRe2S8,1
Fe2O6,1
K4O12,1
Mo2I6,1
Ni2O6,1
Pd2Te6,1
Sb2Br6,1
Ta4S12,1
W2O6,1
Na2C6F6O6,1
Ba2S6H8,1
PAg3O4,1
AgSb3S6,1
F2P6O12,1
Si2Nb6S12,1
OTa3I7,1
TeNb3Br7,1
TiHf3O8,1
WV3Te8,1
InSe4,1
BNa4S4,1
VB4F5S6,1
PdS4C6F8,1
FeF6N6,1
Ag4Cl4Se4,1
Al4Br4S4,1
Al2F2O2,1
As2K2Pd2,1
As4O4Pt4,1
As4Sn4Te4,1
Au2F2Te2,1
Ba2Fe2Ge2,1
Bi2Co2Na2,1
Bi2I2Te2,1
BiPZr,1
Br2C2Sn2,1
Br2Cr2Te2,1
Br2Fe2Te2,1
Br4In4S4,1
Br2Nb2Te2,1
Br2Pd2Te2,1
Br2Sb2Se2,1
Br2Te2V2,1
C2Cl2Sn2,1
C2F2Pb2,1
C2I2Mo2,1
Ca2F2I2,1
Cd2I2O2,1
Cl2F2Sr2,1
Cl2H2Sr2,1
Cl2Ir2Te2,1
Cl2Os2Te2,1
Cl4S4Tl4,1
Cl2Te2Ti2,1
Co4I4O4,1
Cr2F2N2,1
Cu2F2Te2,1
F4Hf4Te4,1
F2Li2S2,1
F2N2Ta2,1
F2Ni2Se2,1
F4O4Ti4,1
F2Pd2Se2,1
FSSb,1
FSbTe,1
F2Te2Ti2,1
Fe2P2Pd2,1
Ga2S2Sn2,1
Ge4P4S4,1
H2K2S2,1
Hf2I2Te2,1
I2In2Y2,1
I2Ni2Te2,1
I2Se2Tl2,1
In2Se2Si2,1
Mg2Ni2Sn2,1
Nb2Sb2Sn2,1
O4P4Pd4,1
OTeZr,1
P2Sn2Ta2,1
Sb2Sn2Ta2,1
Ag2Br2Te4,1
Ag2P2Te4,1
As2Cu2O4,1
Bi2Cu2Se4,1
C2Li2F4,1
Cl2Na2O4,1
Co2H2Se4,1
CrOBr2,1
CsPbTe2,1
Cu2P2O4,1
Fe4Ta4Se8,1
H2Mn2Te4,1
HVS2,1
KPbSe2,1
K4Te4S8,1
Li4Se4O8,1
Na4Sb4O8,1
Nb2O2Cl4,1
O2Ta2Br4,1
RbSnO2,1
SVF2,1
Br2Co2Sr4S6,1
