formula,target
Ni12O4Ti12,0
Cs6H10Zn2,0
H12N6Rb2Sn,0
In6Sr10,0
IO3Tl,0
B2Pd12,0
Al4Br16Tl4,0
Cr4Si4,0
CdCo3N,0
AuCrSb2Se6,1
Sn4Zr4Se12,0
Au2Cl6Cs4,0
Ge4K4O12Zn2,0
FeSeCl7,1
Ag2Cl2Te3As4,1
ClRuCr3O7,1
PNi2Te2,1
As4V2,0
Gd2GeI2,0
InLiAs2Te6,1
Ca2Zn,1
Bi2F4I2O6,0
H12Na4O24Si8,0
Lu6O12W,0
Ta2TeO8,1
Li2O6Ta2,0
Cu2I2Se3As4,1
H2Sb2As4O12,1
F2N2S2Zr3,1
CrCsO8S2,0
MnRuTe2,1
B4H16Hf,0
Ge4Hf4O8,0
O8Rb2Tc2,0
O28Pb2Sn2,0
O16P4Tl8,0
Si2Ta6S12,1
RbLiMg6O7,1
OTa3I7,1
Nb2O10P2,0
C8Cd8O24,0
C8Ba4O16,0
Eu2F2O2,0
Cl2Cu2Sr3S4,1
Cr2Mo4Ni8Re16,0
Ir2Li2O12Sr6,0
HoRh,0
Nb4S4Br12,0
F6GaKRb2,0
Mg4Pd2Sr2,0
Bi2Cl2Ni2S4,1
MgSc,0
Ge2PrRu2,0
Ni2Br4P4S6,1
Na4O16Rh8,0
CsF6Re,0
H12Li4N4O12P4,0
Al2Ni2,0
B6Na6S12,0
C2I2Zr2,1
Cl2Ni2O4,1
AgScSb2Te6,1
Ag2P2Se6,1
SiS,1
C8Na4O8,0
Nb5Ni2Si6,0
Au2V6,0
Al2Na2Te4,0
B2Cs2Na4O6,0
B2Re8Zr18,0
Ba2Mn6O24P6,0
CaH2S2,1
Ba9Nb6O27W,0
Cr2N2O8Pb,0
GdZn,0
Cl8NSc5,0
S3,0
C8F4N4O4S4,0
Pt12Si10,0
OsBr4,0
SCl2Y2,1
Te5As2,1
PBr4,1
Cs4F12Ga2Na2,0
IrRuS2Br4,1
ScLi2,1
SeSiTiZrTe2I4,0
Ta12Te48,0
Er6Ga4Ni12,0
I6Si2,0
Ag2F6,1
Gd8Mn12Si20,0
Au2S4,0
Na18Sn8,0
Cu4Gd4Mg2,0
Li2S4Ta2,0
B6Ga4Li4O18Rb2,0
C2F2Te2Ti3,1
Na8S16,0
Ca4Ga4O10,0
TiSe5,1
Rh6Si10Y4,0
Fe2O24P6Sr4,0
FNbO,1
Mn2Te2W2O12,1
Ag4I4O4,1
NBr2S2Ti2,1
Hg3S3,0
C8N8S16,0
Ba2Cr3O8,1
Li2O12Sc2Si4,0
BaMoO3,0
Al20Pd16Sr8,0
YC5,1
Fe12O4Ti12,0
Pt20Zr14,0
F4O12P4Sr4,0
CoO3Sm,0
RuTiBr6,0
Sb,1
Ag16Te16,0
Ag4S2,0
RhI3,1
Bi2F2Mn2S4,1
AgTlAs2Se6,1
Li2Ni12P7,0
MoTeRh2S3,1
Na2C6H6O6,1
C4Mg8O20,0
CdBi,1
Au2I2Te2,1
BrMnSb2,1
BrCoISTaTiSe2,1
Ba2CaO6Os,0
Be44Mo2,0
Ca2Ni2Sn2,1
Co4F8,0
F12Li2V4,0
Cl3CsSn,0
CoO2Pd,0
HfF,1
Cd4Eu2,0
B12F4O22Sr6,0
TeTm,0
I4Ta16Te48,0
F6MoNaTl2,0
NNaO2,0
C4K2Lu2O12,0
Ti4Cl8O28,0
Eu8Ni2,0
Ge2In4Na4Se12,0
Ag2Cl2Te4,1
Ag2Br2N2,1
Na2O8Pd6,0
As2Au2Eu2,0
N3Nb3,0
Cd3Sb,1
Zn2N4S8H12,0
Pd3S2Tl2,0
C2Ir,0
K2Ta2Br12,1
Ni8O4Ti16,0
Hf2O2Cl4,1
Ca10Pd4,0
P4WO13,1
V2Br6,1
Sn2Ta6Te12,1
HfMnCl6,1
As8Co4O28Sr4,0
S4V2,0
N8Pd4S24,0
Rb2Te6Yb2Zn2,0
La8O28Si8,0
In2Si2Te2,1
O3SnTa,0
Os2Sb2Se6,1
P12Tc4,0
NaPdP2Te6,1
Bi4Ca2O18Ta4,0
Cd2Cu4Se8Si2,0
SrH9ClO5,1
N2Na2O2Ru2H10,1
Ba3Ga3Ge2O14Ta,0
Lu2Ni2Si6,0
C6Al2Nb8,0
Cl6N6S6,0
Cl3RbTm,0
Fe2Li2O16W4,0
GePbS3,1
AlFRuBr2,1
WF5,1
BrISbWS2,1
As2Pd2S6,1
Co8F8O12Se4,0
AuSe,1
AgS,1
SMn2Br3,1
B2Bi2O6,0
N4Pd8Zr16,0
I2S2Ta2,1
Ca2H8O12Se2,0
MnPdO2Cl4,1
Ca4Ga2O12Ta2,0
HfH2,1
Na2Se2Cd4F6O6,1
As6Mo4,0
Ag2Cl2C8F8,1
LiMo3O8Y,0
Ge2I2N2,1
C6N6O2PtZn,0
Ge4N8Sr8,0
Co2Na4S4,0
ClIMnPbS,1
AgDy,0
H4Y12,0
CuFe2GaSe4,0
HgGa2S4,1
AsBiGa2,0
CdP2(HO)4,1
As4O16Pb2,0
Cl2Cu2,0
F8H24Mo4N4O12,0
Nb2S4Sn2,0
Se3Au4S5,1
La4O12Ti2Zn2,0
FeO2Sr,0
La4O7Pd,0
C2AuLi,0
H8K2Na2O22V8,0
Cl18Cs2W6,0
Cl2Ru2,1
Al2Cu2S4,0
As2Au2I8,0
Al2Ca2O10Ta2,0
Cr4O16Sr4,0
Cl2Te2V2,1
Ga2S12Y6,0
Ag6P14Sn2,0
Sb2Se5,1
C4Si2Ti6,0
YbI3,1
AlSb,1
MnNb2Zn2O8,1
V2H4,1
B8Bi8O28Zn4,0
NbCl2O,1
Ca4Mg8Rh4,0
Cl4N2Pd,0
SeNb3Br7,1
Cr2O8Pr2,0
NF4,1
Hg11K3,0
CrSi2,0
F6K2Re,0
Al4Ca4O10,0
DyPdSb,0
Cl2Mn2Ca3O5,1
BrHfI,1
Al30Ge8Ni6,0
Pd2S2,1
Pd8Y6,0
AgCl6Cs2Er,0
H8Mg2Sr2,0
Co2P2S5,1
PtNb2O6,1
LiN2Na5,0
As2Ru2S6,1
Al4O15Sr6Tb2,0
O28Sn2Ta2,0
Ba4Mn4S8,0
HgO2Sr,0
MnAs2Li2F3S7,1
Bi2O8Pd4,0
Cl2N2O6Pt,0
TbCBr,1
In4Se3,1
Cd11I22,0
Cu8In8O20,0
Cl2Cu2N2O2,1
NBr2Zr3,1
Hf2P2O6,1
Ag2O4Pd2,0
BrIMnGe2S3,1
Gd4Ge4Mg2,0
LiVF3,1
B2I6,0
C12Cs4N18Na2,0
Li3Fe2F9,1
ITiBr3Ru3S4,1
Mo2Sb4O12,1
Al12Ni4Y4,0
H2Pd2Se4,1
NOVWBr2,1
NCr2H2,1
La4Ni10Zn4,0
H2N2O2W3,1
Ba6Cr4Mo2O18,0
BiNi9S8Te,0
MnSb2,1
Bi2Br2Ni2O4,1
CRb,0
RhH2O2,1
S2B3Ta4,1
PdIn2Se4,1
Ag2Ge2La6S14,0
MnAs2K2F3S7,1
Cu2F2Se4,1
LiSe2V,0
Rh10Ti6,0
Al4Ca2O28Si8,0
S2V,0
PdSe2,1
FeH2O2,1
In4Li6O24P6,0
MgTi,1
F2Sr,0
Si2Nb8Te8,0
Cl2Fe2Ca4O6,1
Bi2Te2,1
GeF4,1
C8K4N28O8,0
Cr4Sb4Se12,0
PbPd2Yb,0
Cd3Ge3Yb3,0
Bi9Cl2,1
B2F2V3,1
O2C3Cr4,1
K2Mg2O18P6,0
Ir4S6,1
Bi2Cl2Co2Se4,1
Cu2Te2,0
Ge6Nb10,0
As2La2Ni2O2,0
GaNaSb2S6,1
Cr2Cu2P4Se12,1
As2KRh2,0
Li2O24P6Sn4,0
CrGaHfV,0
Fe2KS2,0
Hg3N,1
F28In4Na8Ni4,0
As2CdK4,0
CePb5,1
Cl6Cs4Li2,0
Mo2O2,1
CoF6H12O6Sn2,0
HgInTlS4,1
CsMo2O8Y,0
Mn8O18Ta4,0
Cd6O18S6,0
CuS4BrN4,1
EuP2Rh2,0
NiNb2Se6,1
SiSb3,1
Ba8I12O2,0
Li16O32W8,0
SSeNb2,1
Br4Hf4S4,1
Br2Co2Sb2Te4,1
MnScZrIr3Cl5O7,1
Cl12F8K8Sb4,0
S6Zr2,0
Ta2Fe4Te6,1
Si4,0
Mg4Si2,0
In2Ru,1
Fe4Nb4S8,1
Na8Sn16,0
CaCr2F12,1
H4Mn4O12S2,0
F2B3Nb4,1
Cl6La6Nb2O12,0
F2C3V4,1
Cs2F6Rh,0
GdI3,1
AsBrCrISSb,1
W2Te4Br6,0
Cs2CuO2,0
B2Cu2I2S2,1
Hf4K8O24,0
Eu2K2O6Pd2,0
C2H8N6O6,0
Ca2Ni8Sn4,0
AgMnSrBr2O2,1
Bi2O8Re2,0
Tl(MoO3)3,1
TiZnSe2,1
Na2Cd4I6S8,1
Cu2F12O8Si2,0
CRh3Sc,0
AsCo2Cr,0
Ag2I2S2,1
Ni2S2Tl3,0
C2O5,1
Hg4N12,0
BSe2W2,1
FeMo2O8Rb,0
Ba6P8,0
Ge6Ni2Y2,0
ClI2Nb2S3,1
N2O2Rb2Ru2F10,1
EuIr2Si2,0
Al4Cu4F24Rb4,0
Al4Cs8H16N8,0
Bi10Mo3O24,0
BiFePt,0
Cl6Cs2LiTm,0
B16Tb4,0
Ag4Br8,1
Ag8I8O24,0
Y5Br8,1
KP,0
GeMoBr2O2,1
Ga8Mg8,0
Ga2MnS4,0
Fe4H24O24S4,0
C8H16N16O16,0
Bi2Ge2Ta2,1
Cd4P2,0
Br16Ga4Na4,0
O8Re4Sr4,0
PtTeI4,0
Cl20Eu4Na8,0
Cl2Ni2,1
CdO24P6Zr4,0
As4La4O8,0
As2In2S6,1
N2Na2F4,1
ZnI2N4F8,0
SeCu2S3,1
Ce2Ni2Si4,0
F24Fe4Li12,0
PbSe2,1
Cl2Sr2,1
O12Os4Rb2,0
Cd2Cu2O8V2,0
TaTe2,1
LaNb2O7,0
In16O24,0
H2O2B3Ta4,1
GeSb2,1
Ba2HoNbO6,0
Mn2Se2W2O12,1
H2S2C3Y4,1
Cl6O12Pb6Se4,0
CrH2S2,1
Co4Na14O12,0
I4Te4Zr4,1
Li4O14P4Pd2,0
Cs2O12Os4,0
In10S26Y8,0
Cu4Hf3Si4,0
OBr4Ti4Se9,0
PdSb2,1
Te2Zr2,1
Ti2O4,1
Cl18Ti6,0
Ca4Ga2Mn2O10,0
Cl2Cu2O4,0
CH2S2Sc2,1
Al6Gd4Ge8,0
C2S2Mo3,1
ReCu2Br6,1
S2Ta4,1
F18K2Te4,0
Cs6F4O20Si8Y2,0
Ca28Si38,0
BPS4,0
BrICr2S2,1
Al20Lu2Ru4,0
Ba6Li2O18Ru4,0
Cr5CsTe8,0
Ag2N8O6,0
Cs2I6O18Sn,0
Ca10Cu10,0
US3,1
La2Ni2Zn15,0
HfNVTe2,1
FOI2Sc2,1
Cr4Ge8Li4O24,0
AgClO2,1
O2S2Zr2,0
PdF2Na2,1
Cu2I2Sr3S4,1
Mn3SbO8,1
Cl6Cs2Sr2,0
Pd2Cl4,0
BSb5,1
B4Te3,1
Cu2Cl4,1
Ag3O4V,0
LiMgPtSb,0
O18Rb6S6,0
Cl6ErLiRb2,0
Rh2S2,1
MnZnSe4,1
ZrF3,1
IrN6O12Tl3,0
AgInSb2Te6,1
Cl6Co2Rb2,0
AgCSN,1
Mo6S8,0
Ag2Na6S4,0
Br6Eu2,0
HfPt3,0
AuTlAs2Te6,1
Cr4K4O14,0
GaHgTlO4,1
Cl12Co4Cs4O8,0
Mn3NRh,0
Ge2In8La6,0
Sb4S14,1
H2Ho,0
Cr4Nb16Se16,0
Br2N2Ti2,0
I2Sc2Te2,1
Co3Ga3Zr3,0
Cu2S14Si2Y6,0
Ga2Na6P8Sr6,0
MoCl2,1
CdCuTlSr2O5,1
CoC2H4O6,0
Bi2Pb2Pd4,0
HfIZrCl2S3,1
Be2Zn,1
Lu4S6,0
Sb8S12,0
BH2S2Ta2,1
KLaSe2,0
Hg4Sr6,0
Cs8Sb8,0
NTm,0
BF2Hf2,1
B4Mn2Rh10Sc4,0
AgCuO2,0
C4F8,0
Nb4Pd4Se8,1
BiBrISbSeMn2,1
Cl16Cs8Cu4,0
Ge2O10Pb6,0
NRh,0
Al4Cs4O20Si6,0
MoMn2Br3Se4,1
Al2B4Rh10Sc4,0
Zn(SbO2)2,1
Mo2V2O8,1
B2S2Hf3,1
Cu4GdPd,0
V3O2F5,1
TeP2S2,1
Au4Te4S12,1
As2Pd2O7,1
Be8Na2O14Sb2,0
F2O24P6Sr10,0
Na2Se2Cd4Cl6O6,1
Mn2Cl3S3,1
Pt2O4,1
Ga4La4Pd8,0
ZnTl2S4,1
Cl6Cs2LiTm,0
Br2Cr6O24Sr10,0
S4O12,0
C8B4N4,0
In2P2,0
Cu20K12O16,0
CNCl3Nb3,1
Ca3Cu2(ClO2)2,1
Cr4P4Zr4,0
Ge3I8,1
CdCl2F4C6,1
Co2I2Ba3S5,1
Cl4K8N4O12,0
Ag2Mg4Sr2,0
PrBrO,1
Ba10Br2O30Re6,0
Mn(GaS2)2,1
Be6H18Li6,0
YMg2,1
C2H12F6O12S2V,0
Au2EuSi2,0
Ni21P6Sn2,0
TaTe3,1
Ge8Lu4Ni4,0
O4Te4H8,0
P7Ru12Zr2,0
SbC,1
C8H12Cu2N16,0
Ba2Br2,1
Cl2Ir2Te2,1
SbOF,1
Na2O2Cd4Cl6S6,1
LiO2S2Ti,0
Co4H16N8O16S4,0
Li2NbP4O13,1
Cu2S4SnZn,0
V2S4,1
Cu6Ge2,0
Cr3Nb,0
BrClFe,1
Cl2Se2Si2,1
BaCuSbO5,1
Ca2Ir2O12,0
B2S2Cr3,1
AgGaHfZrBr4S4,1
H14Li2Mg4Ru2,0
Au4F8,1
Co2I6,1
BrNiPd2S4,1
C2F2Rb2O6,1
Ba2La4O10Zn2,0
C4H16Mg2O20Rb4,0
SFe2I2Se3,1
Cl2Ti2,1
Cl2S2Tl2,1
C2Ir,0
Ca2Cl2Cu2Eu2O6,0
NbF2,1
B16H24Na8,0
TeAs2Se2,1
B2F2Mo3,1
CrF2,1
GeHfMoVO2Br8,1
P2Rh2O6,1
I2Ni2Se2,1
Os3S4,1
As2CaMn2,0
Ga2Li3,0
Co2Nb2Se10,1
As2F12I10,0
CdF2,1
Al5HfNi2,0
NiS8Ti4,0
O24Pb2Sn2,0
ZnNi2O5,1
Ni2SbZr,0
AsDy,0
OSbI2Nb2,1
Cs2Sb4Se8,0
Ag2F2Se3As4,1
Na2FeO2,1
ZrW2O8,1
H12O12P4V2,0
DyInPt4,0
Ca2Mg2N8Si4,0
ClTeAs8Se10,0
H4V8,0
Cl2In2Se2,1
Al4Se6,0
CrW3Se8,1
I2P2Se2,0
LiFeF5,1
Br2F6,0
As8O12,0
NCr2H2S2,1
La4Mo2O10,0
BiClIn2Te4,0
C8O8,0
Cu2InY,0
In3Sc,0
Cl18Nb2Te2,0
AgCoO2,0
NO2Br4V4,1
ClIV,1
Co2Ge4InLu4,0
Sb8Zr10,0
Cl2F10N2Re2,0
As2K2Ni2,1
F6KRb2Ti,0
K12O16P4,0
Cl4Cr2,0
Zn2Br4Sb4O6,1
C6Au3CdKN6,0
Ir2Te4,1
NbNiTe2,1
Gd2In2Zn2,0
Mo2NaO8Rb3,0
Pt10Ti6,0
NiSbV2,0
As2Mo2Se6,1
Ni8O28P8,0
Au4O4F8,1
Re3Si3Zr3,0
Au4Na12O8,0
C4N5Re,0
Br12Mo12S6,0
Fe2H2S4,1
Pt4Sn4Zn6,0
K2S4Sb2,0
F4Hg4O4,0
B2H16N2,0
Na6P2S8,0
B6Ni21Sn2,0
AlBrClNiO2,1
B28La8Re12,0
Lu12Ru4,0
PdPtS3Ti3Cl12,0
OZr,0
PdSc2Br6,1
CoGa5Zr,0
CaPH5O6,1
AgCaGaSI2,1
NO2Ti2,1
SSeI2Rh2,1
I6MoO18Rb2,0
Ag2F12Ta2,0
Fe6Ge6Sc,0
O18Te4V4,0
F2K2S2,1
MgB2F8,1
Bi2O28Pt2,0
Ca2FeO6W,0
Ni4Ta4S8,1
Cr2Mo2O8,0
Cr4Lu12S24,0
Hf6Rh10,0
BiAs,1
BrIOTaCl2Co2,1
Cl16N12O8P4S8,0
B2Ge2Sb2H6O6,1
CsTiS2,1
PbPd2Tm,0
IO2Pb2,0
Ag4Fe2Ge2Se8,0
ClPtPd2S4,1
CBr2,1
Cu2Sn2O6,1
Na8O20Te8,0
Al2Ge2Te2,1
Cl20K8O4Ru4,0
CdInTlTe4,1
CuPtCl6,1
CuBiS2,1
MoCr3O8,1
N3Na,0
Mn6Ti10,0
Ag4Cl4O16,0
SSiPt2Br8,0
HgNaO2I3,0
La8Pd32Sn8,0
Ni2Ta8Te8,0
Nb2Fe4Te6,1
Na8O8S4,0
ClCuPtBr5,0
Ag4Br28W12,0
BH2Zr2,1
Ta4Se6,1
La2O8Pd4,0
Cl6SnTl2,0
As4Te6,0
Cu2In2O4,0
As2Ni2Rh2,0
H2Pr,0
La3Pb3Pd3,0
Nb4O8Y4,0
B4Ca2Ir4,0
Ca12O27S6,0
Ag4K8S8V4,0
Lu12Ru4,0
Cu2S4,1
H8I2P2,0
VLi2,1
Ag2IOF,1
K4O20Te4V4,0
ClCuIZnS2,1
Na16Sn16,0
InNbZn2Br4O4,1
MgTi2,1
CoNb2S4,0
Rh2Sb2Te6,1
AlSiS3,1
BrHfSeZrI4,1
Au4Br4O4,1
Ba6O18SnTa4,0
NiTaI2,1
Gd12I12Si4,0
HfIN,1
I2N2Nb3,1
As2F2Mn2S4,1
F12O4Rb4V4,0
Lu10Pd4Sb2,0
K2O2H6N10,1
Cd2F14Hf2Rb2,0
I2O2Pt2,1
NaN2C5F5S5,1
MoZn6,0
AgCrAs2Te6,1
K8Ni12S8,0
F6N15P3S9,0
C6H8N6Na2O8,0
Re2Se2,1
K4Nb2O23Si8,0
Cs2F6Pt,0
Cu2IO3,1
Ga2Tl2S6,1
Cu8I8S24P32,0
Cd9K14Tl21,0
ReCl2,1
MgLi2Te2H4S8,1
CoCr2K2O10,0
Eu2O8V2,0
Hf5Sc,0
KNb3O8,1
La2O2Sb,0
Cs3F6Ga,0
Os3Ti,0
F4RbV,0
CoMnPTi,0
InTeI,1
Cs2Se2Hg4I6O6,1
B4Rb4S12,0
Br2Re6Se8,1
Ge20Y22,0
B4Cd2F2K2O12Zn4,0
As8O16,0
Na2S14Si2Y6,0
H2Pd2Ti4,0
Ir4Sn16,0
NTe2V2,1
Cl2Li2O4H8,1
CrO6ReSc2,0
ZrIN,1
TbSb2,1
Ag6O8V2,0
Sb2S3,1
Ga10V4,0
N12Zn2,0
Al8Nb24Ni2O2,0
Cr4K4O16Sr4,0
ClFeICu2O2,1
CuO2F4C12,1
FeMn2C12,1
B2W8Zr18,0
Ba4Cu8Ge8O28,0
Cs8Cu8P8S24,0
Ba2Cu2Gd2Te6,0
HgPPt5,0
Si2Ti,0
CoInTi2,0
B2Tm,0
ClVB4F4S6,1
Ga4Pt4Sc4,0
Cd12I24,0
MnScBr6,1
Hg2Nb2O28,0
Cu6K2S4,0
O3Ta,0
Bi2Co2Li2,1
In10La6S24,0
BiPdTb,0
Fe2I2Sb2S4,1
B8Ir4Mo8,0
Ga2P2Te6,1
Nb4Ni8Se8,1
CaThBr6,1
Cs2Mo2N6O22,0
Ta2Nb3Br15,0
PdAl2S4,1
AsS,1
BiCu3Mn4O12,0
NaGaH4,1
CdN,0
K4Mg2P4Se12,0
Ba8Mg2N12Si4,0
Cd2Lu4Se8,0
STeI2Rh2,1
Cl2Fe2Ba3S5,1
RuSe2,1
I2Mn2Ca3O5,1
Ga4Ni4Y4,0
Na2O4H6,0
Ga2LiRh,0
AsBS4,0
Ba3MgO8Si2,0
AlLiP2Se6,1
Se16Si4Tl16,0
Cs8O16Ru4,0
B4Mn6O12,0
In2Tl2Te6,1
PtSeMn2S5,1
SiTi2Br3Se4,0
In2Ni2Se5,1
Li6S12Sb6,0
Ga8K8S16,0
Al4Ca4Pd4,0
BrClV,1
Bi4In8S18,0
Ag2Br2Te4,1
SrC2,1
GaLiAs2S6,1
Mg4O12Si4,0
Ge20Ir16,0
B4Mn,0
Cr2Cl8,1
LiPdP2Se6,1
Er2Pt4Sn2,0
I2In2S2,1
AgWI2S2,1
AgTlSb2Te6,1
Cr4F8O8,0
Ca3Sn,1
I8S12,0
Al4Ni2Y2,0
Mg(AlS2)2,1
Au20Cd6Y8,0
CGeI3N,0
Al2Zn3Te6,1
Lu2Mo2O28,0
VBr5,1
ClCr2Se2S3,1
Ni2P2Te5,1
AgIrF7,1
Cd4I8O24,0
Be4F14Li2Na4,0
TiBr2Ni2O4,1
Ce3O16Zr5,0
Y2I5,1
I2Pt2Te2,1
CuNbSBr2,1
Cl2S2,0
Fe4KSb12,0
As2HgO6,0
AsISe,1
Sn2Os,1
OBi2Se2,1
Ag8B4F16,0
K4O18Si6Sn2,0
O18Rb4Ti8,0
Cu4I4S4,1
Ca4Ge2Pt4,0
LaNi2Si2,0
F14Pb2Ta2,0
O4I16Nb16Te36,0
Ga2Si2Se6,1
Os2Sb2Te6,1
H8Na4O16P4,0
F10H4K4O2V2,0
Ag4Lu4Se8,0
Bi2O3,1
La8Pd8Si8,0
La2P2Pt6,0
Br4Al12Te12,0
AlLiCl4O12,1
NaEr(SO4)2,1
TbSi2,1
Mn4Te8,0
Fe2Li2O10P2,0
O8V4Zn2,0
CdCeF8Li2,0
CeGe4Rh6,0
Au2Cd2Cl2Te2,1
P4Ti4V4,0
ScSi,0
BiCo2Se2,1
NbO3Sr,0
ZnWF5,1
Al2Tl2Se6,1
BiBr2O3Sc3,1
I8Se16,0
F2Pd2S4,1
Ni11Zr9,0
EuIr2Si2,0
HC3,1
CdLuNi4,0
GePdZn2Cl8,1
I2Li14N4,0
Li2I,1
Cl16Na8Pd4,0
As4S10,1
Al2Co15Gd2,0
Cd2Cs5Tl11,0
Ru2O4,1
Ir3Ta,0
Cl2O8Sb6,0
FePb2(CN)6,1
Ta2I8,0
CdGaInTe4,1
O14RbS2V3,0
In8Ir4Sc10,0
Ba2Li2Sb2,0
Al4K8O2,0
TiCl2Hf2N3,1
Ag2Mo6Se6,0
Os2Br6,1
FeSNi2Cl4,1
Ag2P4S12Sc2,0
Br2Ni2,1
Cu4KSe3,0
K2O8Pt6,0
C12N4O4S8,0
Au2Cl2Te3Sb4,1
Cu2Fe2O4,0
PdNa2H6S6,1
Ba4Bi4Cl4Se8,1
Li16Mg8Si8,0
SiHg2S4,1
TaVZrS3Br4,1
MgLi2S2H4O8,1
NaNiSb2Te6,1
Ba2Co4Gd2O11,0
BrNb2Cl3,1
I2O24Pb10V6,0
BiClIn2Te4,0
Ge2Pd2Sr,0
Br2O2Yb2,0
F6GaH8N2Na,0
As2Si3O9,1
InSbSeTe,1
AsBaPd,0
BrMoSTe,1
Co4K8O8,0
Ba4Lu8Te16,0
RuH2,1
Ge4K4O12Zn2,0
Cl12N4O4V2,0
Rh2Sb4Ti10,0
Ge2LuNi2,0
BrClHfV2O3,1
MgK2S2H4O8,1
BiSbZr,1
Au4Ca10Cd2,0
Cl12Hf2Te16,0
PtS,1
BK,0
Pd8Zr6,0
Ba6Na2O12Ru2,0
AgS2F4B6N6,1
Nb3I8,1
Mg34Sr4,0
In2Li4,0
Co46,0
Li3Pb,0
W(BrO)2,1
MgSiO3,1
Na2Se2Cd4I6S6,1
C14,0
AlF6Rb3,0
Cs2F14Rb4Si2,0
C6Ag3CoN6,0
WAg2Se4,1
CoNaAs2Se6,1
BaMn2Sn2,0
CdF6Rh,0
F2N2Ta2,1
Mg2Fe,1
I4K4O8,0
YCrF5,1
Cl12Cs8Pb2,0
F18Li6Mn3,0
Br2Mn2Sr4O6,1
Mg2Na4O24Si10,0
Au2InTm,0
CdBr2C2B4F4,1
PdK2H6S6,1
Ba2In4Rh2,0
Be6Fe8O24Si6Te2,0
F6KMoTl2,0
MgBe,1
CCs,0
Mo6Si4,0
InMo6S8,0
Cl2Ir2Se2,1
GeK2F6S6,1
C8Cl4K4N8Pt2,0
CdFHS,1
Li4O8Tb4,0
TaNb2Zn2O8,1
Cu4In12K8Se24,0
I2Ta4Te12,1
Na2Pd2Sb2,1
Mn4Pd2Sn4,0
Ag2C2F2O2,1
Dy2Ru4Zn40,0
CoC2I2B4F4,1
AsNi2Te2,1
NiRhIr2S2Te2I4,1
InNNi3,0
As2Ni2Te5,1
Cs2F6KY,0
CuBr,1
Cu2O2,1
As2Co2S6,1
ZrSb2,1
Cl6MgO6Te,0
Na24Te24,0
Al2Hf10Ni8,0
CdClISTi,1
BrSe2Ti2Cl3,0
Bi4Cl,1
Br2S2Sb2,0
SnN,1
TeTiMo2I8,0
Na4Nb4O12,0
Cu4H4I4S4,1
Ca4Pb4Pt4,0
Ag6Sr9,0
Cl2Mo2O2,1
SSeOs2Cl4,1
SbSn,1
Ir2Cl6Se12,0
K2N2H6O8,1
KMnP,1
F2Pb2Sb2S6,1
Ni4Sb2Zr2,0
La4Mo4O8,0
F2O2Pd2,1
BrOTeSc2,1
Mo2O14Te2Zn4,0
Ge2Na4Zn2,0
NbS4Tl3,0
Cs4Se8Si2,0
Sr2Cl4,1
Br4In12Te12,0
AgCdInSr2O5,1
NbSc3Te4,1
K2Se2Hg4Br6O6,1
FeTeCl7,1
DyBr3,1
O6W8Zr18,0
Si2Zr2Se8,1
Na16Se16Si4,0
C2B13,0
Ba6Na2Nb2O17P2,0
NF2Hf2,1
Ir2Sb2Se6,1
Na12Nb4O16,0
I4Se16Tc12,0
F2In2Se2,1
Cl6N2W,0
Cu2LaSi2,0
La4LiNiO8,0
Cr2Si2Se6,1
F12Fe2Na6,0
CuSbI2S2,1
Cs2Li2N4,0
SSeGe2I4,1
As2Pt,1
Cr2Ga4Sb4,0
TePd,1
CaMoAsO5,1
Cl2Gd2O2,0
CaF6Si,0
K8P8Sc4Se28,0
Hf2P2Se6,1
I2In2O2,1
V2Zn2O7,1
TlPt2S3,1
H2O2C3Y4,1
Nb2Pd4Te4,1
Cu3SbSe4,0
HfS,0
Br2Se2O11,0
Er2Hg6,0
Br2Pd2Te2,1
Ba4Mn3O12Y,0
AlO4P,0
Ca2O4Si,0
CaGe2Mn2,0
LiVF6,1
OSeV,1
GeTlBr2S2,1
Cs4F8O8P4,0
Cd4Na4Sb4,0
Cd2Sb4Zr10,0
UTeN,1
WCr3Te8,1
C4ClCu4O28Pb4Si4,0
BaFe2O14P4,0
Li4Fe(PO4)2,1
GaLiP2O6,1
MoSiWBr9,0
Ba8Ge4O16,0
InScI2S3,1
Fe2Zr4,0
O14Pb3TeV2Zn3,0
Ag5Ba,0
BrOI2In2,1
Co2Nb4S10,1
Ba2LaO6Ru,0
CaClGaIS,1
As2Br2,1
TiClO,1
As3Hf3Ru3,0
Hf2Pt2,0
As2Tl2Te6,1
Bi10K12Zn2,0
NSBr2Zr2,1
Al2LuPt5,0
Cl2Co2O2,1
F4S4Ti4,1
LaBrO,1
Al24Os8Y6,0
Br12Hg14P8,0
Cu2P2S4,1
Br6Y4,0
LiSO3F,1
OSeAu2Br2,1
Cl2Mn2Sr4O6,1
SnBr2S2,1
OsTe2,1
Co2K12Se8,0
F6Rb2Re,0
Cl4La4O16S4,0
AlITi2Si3Br4Se7,0
Ge8W4,0
Li4O20P4Ti4,0
F6FeRb3,0
MnBr2Cu2S3,1
F6NdRb3,0
Sn3Rh,1
Pt2Ta2Te10,0
AlNi2Ti,0
Cr4La4O4Se8,0
Co2Zr6,0
Ga3Se4,1
Fe2SnV,0
Sb6Zr10,0
GdMgNi4,0
C8I24Sc16,0
In2S3,1
Mg2Sn3O8,1
