folder,uid,magstate,is_magnetic,nspins,spin_axis,E_x,E_y,E_z,dE_zx,dE_zy,stoichiometry,spacegroup,spgnum,pointgroup,crystal_type,efermi,gap,vbm,cbm,gap_dir,gap_dir_nosoc,gap_nosoc,minhessianeig,dynamic_stability_phonons,vbm_hse,cbm_hse,gap_dir_hse,gap_hse,Source,asr_id,ehull,hform,thermodynamic_stability_level,ndim,xc,evac,workfunction,PBE_1D,PBED3_3D,derived_from,PBED3_1D,s0_exp,s1_exp,s2_exp,s3_exp,s01_exp,s0_cal,s1_cal,s2_cal,s3_cal,s01_cal,dynamic_stability_stiffness,c_11,evacdiff,dipz,emass_vb_dir1,emass_cb_dir1,Formula
ML/group_5/Br5PdS2V/new/fm,PdVS2Br5-3d2d2f1d60ea,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D5,P1,1,1,ABC2D5-1-a,-5.160048964181172,0.6498454256638535,-5.484971677013099,-4.835126251349245,0.6538094834726671,0.7104200978628894,0.705889482467402,-0.0014792848352013785,high,-6.326084805036592,-3.9229901079968372,2.437880291708997,2.4030946970397546,Machine learning generated,3d2d2f1d60eaecfe00a8b1bcd072ec4d,-0.03618125598994604,-0.500638173013938,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdVS2Br5
ML/group_5/Br6SiTi/new/fm,SiTiBr6-204e9efc18cc,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC6,P1,1,1,ABC6-1-a,-4.705311760533075,1.6448951814295212,-5.527759351247835,-3.8828641698183137,1.6561581569734902,1.6808661685624298,1.6676008992839613,-0.006793496894747677,high,-6.0269571488126275,-2.7563255460836795,3.271472637087332,3.270631602728948,Machine learning generated,204e9efc18ccc9404155b8fba525762a,0.11726075156809546,-0.9234588598312099,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SiTiBr6
ML/group_5/BrI2RhSe/new/fm,BrRhSeI2-486a524e0059,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD2,P1,1,1,ABCD2-1-a,-4.26155712478721,0.46026741723996967,-4.491690833407194,-4.031423416167224,0.8255067569956869,0.9423923604759237,0.49727809668616807,-0.000848114889040891,high,-5.359888159566951,-3.9160749733614146,1.8264694378658275,1.4438131862055368,Machine learning generated,486a524e0059cb450b6dd9ef7455844e,0.08125277616957383,-0.1781623472046494,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrRhSeI2
ML/group_5/Cl14Mo5S/new/fm,SMo5Cl14-b09fa2bb1c32,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB14C5,P1,1,1,AB5C14-1-a,-4.726216328137477,0.22489821354626294,-4.838665434910609,-4.613767221364346,0.22489821354626294,0.22898225458182075,0.22898225458182075,-0.00266925329502596,high,-5.024696966719472,-4.306558875146196,0.7181380915732758,0.7181380915732758,Machine learning generated,b09fa2bb1c32c964df3d5f1f1eea7ff3,0.03848041217079923,-0.8737736741667952,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SMo5Cl14
ML/group_5/Cl8Pt2S/new/fm,SPt2Cl8-0872917e613c,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C8,P1,1,1,AB2C8-1-a,-5.796485793079919,0.6985920496872753,-6.145781817923557,-5.4471897682362815,0.7400982103554172,0.7549469757714435,0.7542917488099965,-3.6960897835027914e-15,high,-7.177234384327712,-5.38631710598071,1.8398766587557267,1.7909172783470027,Machine learning generated,0872917e613cdf5bfaf7f7342c4bd503,0.05677820997732336,-0.32720693701881554,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SPt2Cl8
ML/group_5/GeI8Te2Ti2/new/fm,GeTe2Ti2I8-945902867a4e,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D8,P1,1,1,AB2C2D8-1-a,-4.226593144353438,0.612145455066138,-4.532665871886507,-3.9205204168203687,0.6184111689433851,0.7616773757206712,0.7616773757206712,-0.001564826365957995,high,-4.989823259032369,-3.446162490041771,1.5436607689905983,1.5436607689905983,Machine learning generated,945902867a4ee84d85f62f45d5232884,0.060499854848728885,-0.5363050953521518,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,GeTe2Ti2I8
ML/group_5/I10Ta6Te4/new/fm,Te4Ta6I10-7e7e79b05f95,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,A2B3C5,P1,1,1,A2B3C5-1-a,-2.825272074705617,0.0,,,0.0,0.0,0.0,-4.814097601972223e-16,high,,,0.0,0.0,Machine learning generated,7e7e79b05f95fb8dbeb5726b9e45e70c,0.08752916120256327,-0.36471822209626337,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Te4Ta6I10
ML/group_5/Nb2S10/new/fm,Nb2S10-fbc5756422b4,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB5,P1,1,1,AB5-1-a,-4.351075354158585,0.17786470594715453,-4.440007707132162,-4.262143001185008,0.1832931163663165,0.17863391751371704,0.17863391751371704,-0.0007337003928071416,high,-4.768481584238857,-4.614076946055865,0.15440463818299222,0.15440463818299222,Machine learning generated,fbc5756422b4eaeefda5e1e1e5abd386,0.12162544476315995,-0.42057969455880695,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Nb2S10
ML/group_6/As3I3S5/new/fm,As3I3S5-91f521333509,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,A3B3C5,P1,1,1,A3B3C5-1-a,-4.581788612499583,1.24990790797141,-5.206742566485288,-3.9568346585138783,1.260155726950841,1.327699551067611,1.3163838144128368,-0.0020684503309209637,high,-5.838127443727693,-3.6510822819287196,2.2171705257998835,2.1870451617989732,Machine learning generated,91f521333509b91560b081df259d5de1,0.14236249390661307,0.0018571791222689947,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,As3I3S5
ML/group_6/Br2Se2SnTi/new/fm,SnTiBr2Se2-eea75b6efc04,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D2,P1,1,1,ABC2D2-1-a,-4.408215141353548,0.9896809793085963,-4.903055631007846,-3.91337465169925,1.0231512950703983,1.0987313975216164,1.0513998882395175,5.669710639750232e-16,high,-5.342801482066017,-2.9563681555046646,2.426848551833979,2.3864333265613524,Machine learning generated,eea75b6efc0440aa0aff7aa43789df50,0.07546838051551519,-0.8792351022499533,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SnTiBr2Se2
ML/group_6/Br4Cl2PdRhS2Se2Sn2/new/fm,PdRhCl2S2Se2Sn2Br4-1a62865b3b97,FM,True,2.0,z,-2110179.3634566404,-2110179.4508773102,-2110179.542169754,-0.1787131136552489,-0.09129244381256285,ABC2D2E2F2G4,P1,1,1,ABC2D2E2F2G4-1-a,-4.664165146710829,0.37086977992828185,-4.849600036674969,-4.478730256746688,0.490743257963568,0.49320123650469316,0.37221205004188285,-0.0072312159736053865,high,-5.642361750009004,-4.315519416830743,1.4475949362319716,1.326842333178261,Machine learning generated,1a62865b3b972ad12b7522bf593f2ff6,0.12767631030288906,-0.5081980048094837,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdRhCl2S2Se2Sn2Br4
ML/group_6/Br5HfI3Zr/new/fm,HfZrI3Br5-056b90615ec7,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3D5,P1,1,1,ABC3D5-1-a,-4.293827796595397,2.155497315142449,-5.371576454166622,-3.2160791390241728,2.1725534957644324,2.3527405547117564,2.3469008228474415,-1.547388635426306e-15,high,-6.01187070122831,-2.540718425060919,3.471152276167391,3.471152276167391,Machine learning generated,056b90615ec7b9d401b495930ac3626d,-0.21207261147447398,-1.2528675660000623,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,HfZrI3Br5
ML/group_6/Br7Nb3Te2/new/fm,Te2Nb3Br7-5781abd576bb,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,A2B3C7,P1,1,1,A2B3C7-1-a,-4.212145536551224,0.2558745226646062,-4.340082797883527,-4.084208275218921,0.28039964473789425,0.3083663921358406,0.27486092188332556,-0.00938105306913718,high,-4.438034508056159,-3.581766657682499,0.8677620953590348,0.8562678503736598,Machine learning generated,5781abd576bbd09db68c0567af49a413,0.08499391103875598,-0.7506406856148029,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Te2Nb3Br7
ML/group_6/Br8Pt2Se2Sn2/new/fm,Pt2Se2Sn2Br8-071af6fd4eae,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD4,P1,1,1,ABCD4-1-a,-4.67059082503498,0.9003053973167541,-5.120743523693356,-4.220438126376602,0.9003053973167567,1.0224174111747653,1.0224174111747653,-0.007139393669290281,high,-5.839344023199791,-4.0892445040980165,1.7500995191017745,1.7500995191017745,Machine learning generated,071af6fd4eae822fd3d6466428193a80,0.13523999543899817,-0.47030924812847424,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Pt2Se2Sn2Br8
ML/group_6/Br9MoTaTi/new/fm,MoTaTiBr9-765fa8da25ef,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD9,P1,1,1,ABCD9-1-a,-4.326363296091243,0.4331651212897212,-4.542945856736103,-4.109780735446382,0.46635250486387125,0.4808633035255312,0.4449095688628786,-0.009719365878575019,high,-4.692334891362082,-3.5746803562707976,1.1492924684006236,1.117654535091284,Machine learning generated,765fa8da25efc3908b40b92ed3913f31,0.17826083518857594,-0.8315993810700277,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,MoTaTiBr9
ML/group_6/BrCl5CuTi/new/fm,BrCuTiCl5-6b3675c86ca9,FM,True,2.0,z,-995251.5856183748,-995251.6206507871,-995251.640640772,-0.05502239719135105,-0.019989984821222606,ABCD5,P1,1,1,ABCD5-1-a,-6.13615365664079,0.5528995991857508,-6.412603456233666,-5.859703857047915,0.6519491962688475,0.667688703166819,0.5682913485531929,-7.727487455057496e-16,high,-7.687022923926839,-5.5472891609230714,2.2189780260707126,2.1397337630037674,Machine learning generated,6b3675c86ca9f5313c365fed29b32e16,0.06965271549433183,-1.0930424589816679,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrCuTiCl5
ML/group_6/BrHfI5Se5Ti4/new/fm,BrHfTi4I5Se5-9a8eb8cc8c55,FM,True,2.0,y,-2517350.9151409995,-2517351.041479089,-2517350.9148288704,0.00031212903195410036,0.12665021858992986,ABC4D5E5,P1,1,1,ABC4D5E5-1-a,-3.1608461505977514,0.0,,,0.0,0.0,0.0,-0.0045827338567104295,high,,,0.0,0.0,Machine learning generated,9a8eb8cc8c55b659a4361f808e156f71,0.08551269368073244,-0.9981240811780756,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrHfTi4I5Se5
ML/group_6/Cl6OS3Ti4/new/fm,OS3Ti4Cl6-d695c1048301,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C4D6,P1,1,1,AB3C4D6-1-a,-4.471654296031334,0.3310216431621269,-4.637165117612397,-4.30614347445027,0.3843215266242588,0.3892173618617232,0.3356381796575194,-0.001259047880756261,high,-4.236732963797745,-3.5159499094826434,0.7584707452945927,0.7207830543151013,Machine learning generated,d695c104830145faa892f66c861f9c56,0.0658451300495595,-1.6189850410626505,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,OS3Ti4Cl6
ML/group_6/I4S3SiTi/new/fm,SiTiS3I4-3a87fb46c9ff,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3D4,P1,1,1,ABC3D4-1-a,-4.581347295058833,1.2890778474686453,-5.225886218793156,-3.936808371324511,1.2894271697086017,1.4448600730897017,1.4448600730897017,-1.8972062099926413e-15,high,-5.808649555998875,-3.0387040139081365,2.781847593500717,2.769945542090739,Machine learning generated,3a87fb46c9ffbfa717d98949d2498bda,0.07802156932359217,-0.575970916944153,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SiTiS3I4
ML/group_6/I5InSe5Si3/new/fm,InSi3I5Se5-b8c0437059d6,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C5D5,P1,1,1,AB3C5D5-1-a,-3.6716389168305055,2.155184448145302,-4.749231140903157,-2.5940466927578547,2.155184448145305,2.3179872175177976,2.3179872175177976,-1.5549589798194202e-15,high,-5.407798705461027,-2.2834688853757497,3.1327200572385356,3.1243298200852774,Machine learning generated,b8c0437059d68e470855c86d00c204d8,0.064100143021532,-0.39333706182345146,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,InSi3I5Se5
ML/group_6/I5STaTi/new/fm,STaTiI5-70cca285b7e3,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD5,P1,1,1,ABCD5-1-a,-3.7966264603581408,0.4286601763672224,-4.010956548541752,-3.5822963721745293,0.4350487333348654,0.4425156380329258,0.4425156380329258,4.670248845872642e-16,high,-4.258616810321825,-2.7530551703749286,1.505561639946896,1.505561639946896,Machine learning generated,70cca285b7e39b25ff240e9548bebb2d,0.03106796344037077,-0.7270815927793501,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,STaTiI5
ML/group_6/I8Pt3Se6Si/new/fm,SiPt3Se6I8-b55f7aedbf96,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C6D8,P1,1,1,AB3C6D8-1-a,-4.173182336366093,0.3556651239917241,-4.351014898361955,-3.9953497743702306,0.3581925645730859,0.42657350048743403,0.4258669005000755,-3.4021815602343273e-15,high,-4.890306312235727,-4.1723847221187755,0.7256427546828537,0.7179215901169513,Machine learning generated,b55f7aedbf9691ffd5881766c3ba820c,0.1630564678993874,-0.1446379206841664,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SiPt3Se6I8
ML/group_7/AlI5Se5Ti2Zr/new/fm,AlZrTi2I5Se5-83f8b23c77f9,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D5E5,P1,1,1,ABC2D5E5-1-a,-4.303892228868501,0.9578441332636327,-4.782814295500318,-3.824970162236685,1.0063165393180866,1.0520562354940983,1.0179524251877625,-0.0009417607164278818,high,-5.106926423510542,-2.9973072577604007,2.2056323171383823,2.109619165750141,Machine learning generated,83f8b23c77f993830a48b4c196c33097,0.08108819514901022,-0.9062833931190707,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,AlZrTi2I5Se5
ML/group_7/As3Br8Cu2PdS2/new/fm,PdCu2S2As3Br8-0684e0b372c1,FM,True,2.0,x,-1454438.8186881957,-1454438.5505620153,-1454438.4275597632,0.3911284325113229,0.12300225216677063,AB2C2D3E8,P1,1,1,AB2C2D3E8-1-a,-4.656743581084213,0.23256736473796025,-4.773027263453193,-4.540459898715233,0.2596329188972355,0.27001109891746733,0.23855741441939404,-5.296778501460548e-16,high,-5.821059162510542,-4.932909479435831,0.9027765799406398,0.8881496830747109,Machine learning generated,0684e0b372c1ee1c41c642502395804d,0.1070692593864524,-0.28766214291065184,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdCu2S2As3Br8
ML/group_7/Br10Hf3Sn/new/fm,SnHf3Br10-b15e1fab939f,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB10C3,P1,1,1,AB3C10-1-a,-2.8430022493760316,0.3844799134930046,-3.035242206122534,-2.6507622926295293,0.3844799134930077,0.4331916810797778,0.4304046779768673,-1.412441794906851e-15,high,-3.1578883546122487,-2.3221336094213343,0.835754745190918,0.8357547451909144,Machine learning generated,b15e1fab939f6c18290f481291c2d72a,-0.05088767132209582,-1.083563990346425,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SnHf3Br10
ML/group_7/Br10Pd2TiZr/new/fm,TiZrPd2Br10-bddf466dab98,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC10D2,P1,1,1,ABC2D10-1-a,-4.457824173104954,1.017039567977815,-4.966343957093861,-3.949304389116046,1.0310504209555735,1.1461386246095335,1.1401409916575735,-0.005757450501537068,high,-5.966927650192101,-3.5003779780868243,2.4717161072515657,2.466549672105277,Machine learning generated,bddf466dab98fb6d7f16b07743b48a56,0.02074994690819798,-0.9445836718590768,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,TiZrPd2Br10
ML/group_7/Br15Nb2TaTi2/new/fm,TaNb2Ti2Br15-a87198471c40,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB15C2D2,P1,1,1,AB2C2D15-1-a,-3.6681482010593585,0.31176624043370804,-3.8240313212762125,-3.5122650808425044,0.3117662404337085,0.34554885071736985,0.33136374385649914,5.818570480856371e-16,high,-3.90587563104683,-2.8867639596387202,1.0191116714081097,1.0191116714081097,Machine learning generated,a87198471c40122ff272308da0d3d75a,0.08947843418190837,-0.9989572916528573,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,TaNb2Ti2Br15
ML/group_7/Br4Cl2GeHfS2Se2SiTi/new/fm,GeHfSiTiCl2S2Se2Br4-13ffccad955a,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCDE2F2G2H4,P1,1,1,ABCDE2F2G2H4-1-a,-4.760647334589606,1.0337082333544192,-5.277501451266816,-4.243793217912397,1.153719475598166,1.20254011447728,1.0481980047376984,-3.1091138103711984e-15,high,-5.714226902158491,-3.225003738073041,2.673967291480547,2.48922316408545,Machine learning generated,13ffccad955aef5ada9c98fa12d7f6e8,0.0558830295666517,-1.0400751074858796,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,GeHfSiTiCl2S2Se2Br4
ML/group_7/Br5ClCuPt/new/fm,ClCuPtBr5-3edfa2e3bbb2,FM,True,2.0,x,-1008566.9483654283,-1008566.9106591694,-1008566.8179885506,0.13037687767791795,0.09267061886930605,ABCD5,P1,1,1,ABCD5-1-a,-5.610408661521276,0.4050385236896723,-5.812927923366112,-5.4078893996764394,0.41075784160713535,0.5170586689731973,0.5128024742768451,-3.739135216721867e-15,high,-6.874287289008478,-5.226961860434837,1.647325428573641,1.647325428573641,Machine learning generated,3edfa2e3bbb264fd0a192cc7c85b63bb,0.06236560377358391,-0.2221800410143202,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,ClCuPtBr5
ML/group_7/Br8Cl2GeS3SnTi3/new/fm,GeSnCl2S3Ti3Br8-b0f2bc081c2a,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D3E3F8,P1,1,1,ABC2D3E3F8-1-a,-4.681323352569358,1.1840751510620562,-5.273360928100386,-4.08928577703833,1.2477981311871948,1.2679587381792645,1.2038669282481234,-0.005456455871758408,high,-5.793137723524934,-3.04554281916417,2.801706225373303,2.747594904360764,Machine learning generated,b0f2bc081c2a4952065504d434194eb4,0.08071596512499202,-1.0446499367983277,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,GeSnCl2S3Ti3Br8
ML/group_7/BrISe2SnTi/new/fm,BrISnTiSe2-247f664aca71,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCDE2,P1,1,1,ABCDE2-1-a,-4.207634603658926,0.7407432778184182,-4.578006242568135,-3.8372629647497165,0.7407432778184182,0.9089830437841884,0.9039390061643426,-0.0007282876956371584,high,-4.997045619158789,-2.933605134371028,2.063440484787761,2.063440484787761,Machine learning generated,247f664aca710c355c2119dd6324c8a8,0.09702292701124526,-0.786526500538646,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrISnTiSe2
ML/group_7/Cl6MoS4Ta/new/fm,MoTaS4Cl6-c60d3386c368,FM,True,2.0,x,-1641696.8145539982,-1641696.7972388677,-1641696.807602846,0.0069511520450760145,-0.0103639783901599,ABC4D6,P1,1,1,ABC4D6-1-a,-5.286971938445909,0.5973470813247204,-5.585645479108269,-4.988298397783549,0.6122950290525555,0.61688436301222,0.6024816866758069,-2.996532319255952e-15,high,-6.201624287345965,-4.510174393715639,1.7306131665162425,1.6914498936303257,Machine learning generated,c60d3386c3682aca0beea5705b8d1d8f,0.10707394552334715,-0.8367457258389569,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,MoTaS4Cl6
ML/group_7/Cl9CuPtTi/new/fm,CuPtTiCl9-943309364091,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD9,P1,1,1,ABCD9-1-a,-5.6414863873832175,0.818684356187604,-6.05082856547702,-5.232144209289416,0.8258471379087693,0.9333563095376931,0.9294672558663981,-0.008305307764485407,high,-7.144984902628692,-5.462459849541323,1.6825250530873754,1.6825250530873692,Machine learning generated,943309364091502de25aece9b670ffc2,0.0628961750679693,-0.8779167230073289,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,CuPtTiCl9
ML/group_7/GeI5TaTe/new/fm,GeTaTeI5-27f5ee5d68f3,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD5,P1,1,1,ABCD5-1-a,-4.264010644197926,0.964439736542368,-4.7462305124691095,-3.7817907759267415,0.9644397365423725,1.1414881205851857,1.1414881205851857,-9.77848965411359e-16,high,-5.115558769766548,-3.295784900537804,1.8197738692287442,1.8197738692287442,Machine learning generated,27f5ee5d68f36cff24283710430ba5f6,0.0693317986499224,-0.3399009468336911,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,GeTaTeI5
ML/group_7/Hf4I8Se2/new/fm,Se2Hf4I8-866d5794dc8b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C4,P1,1,1,AB2C4-1-a,-2.5338736595345974,0.0658134201284537,-2.5667803695988245,-2.500966949470371,0.06581342012845637,0.03203734492813615,0.03203734492813615,-5.814503374122522e-16,high,-2.3084289014859056,-2.212404631945068,0.09602426954083887,0.09602426954083754,Machine learning generated,866d5794dc8bdb1f2c4420fabc1561fe,0.01482404696449191,-0.9823406095989178,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Se2Hf4I8
ML/group_7/I2S4SeTi2/new/fm,SeI2Ti2S4-6aa958f0e208,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D4,P1,1,1,AB2C2D4-1-a,-4.493211618669981,0.9993228603883213,-4.9928730488641415,-3.99355018847582,0.9993228603883213,1.0626869041172204,1.0626869041172204,-2.4408549508671144e-15,high,-5.501704417926738,-3.194908797838414,2.3115699557716534,2.306795620088324,Machine learning generated,6aa958f0e2083a381accff1dce0a20bf,0.15846461237217457,-0.7135354148420087,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SeI2Ti2S4
ML/group_7/I6MoSeTi/new/fm,MoSeTiI6-779a9ef54bbe,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD6,P1,1,1,ABCD6-1-a,-4.517800173593839,0.4380816884064629,-4.736841017797071,-4.298759329390608,0.44019829011907596,0.4961738114712668,0.49570481663785326,-6.873185850902024e-16,high,-5.112752305189812,-3.836615894955218,1.2761364102345998,1.2761364102345936,Machine learning generated,779a9ef54bbe649e1c8beb941f34bb7b,0.13732797820173415,-0.4621581220606805,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,MoSeTiI6
ML/group_8/AlBeCl3Se/new/fm,AlBeSeCl3-e18449f513c1,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD3,P1,1,1,ABCD3-1-a,-3.4639513618229154,3.8974248702484786,-5.412663796947155,-1.515238926698676,4.017047517145587,4.0278350092344155,3.9079462560615443,-1.8239860894911585e-15,high,-6.121092913897432,-1.1162195828381272,5.123197715028085,5.004873331059305,Machine learning generated,e18449f513c1787127d05f8dbbb46634,0.09609169187162236,-1.1943573519765593,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,AlBeSeCl3
ML/group_8/Be2BrCl2I/new/fm,BrIBe2Cl2-aad140a4146c,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D2,P1,1,1,ABC2D2-1-a,-3.3886419679921467,5.531207183587107,-6.1542455597857,-0.6230383761985938,5.550551512233911,5.678824348787204,5.678824348787204,-0.007521656911173397,high,-6.8818932580891445,-0.36907752659361426,6.551650788995683,6.512815731495531,Machine learning generated,aad140a4146cbb9c6a47bcd4d9f409fc,0.0017156807881286706,-1.1316742204899146,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrIBe2Cl2
ML/group_8/BiBr7Ge2PdSe3/new/fm,BiPdGe2Se3Br7-010c3c1bd4ec,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D3E7,P1,1,1,ABC2D3E7-1-a,-4.7572733075055105,1.0201257064425215,-5.267336160726771,-4.247210454284249,1.0205387150661815,1.033881148048649,1.033881148048649,-0.007087270352885551,high,-5.7937876400341946,-4.130059457133693,1.6637281829005017,1.6637281829005017,Machine learning generated,010c3c1bd4eca403637a044942565e99,0.169356409225839,-0.3981077136845868,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BiPdGe2Se3Br7
ML/group_8/Br11Hf2TeTi/new/fm,TeTiHf2Br11-e84c5d8e243c,FM,True,2.0,z,-2052854.5393696504,-2052854.5802370291,-2052854.6174286024,-0.07805895211276948,-0.03719157348314184,ABC11D2,P1,1,1,ABC2D11-1-a,-4.124174289600056,0.5487085359679109,-4.398528557584012,-3.8498200216161007,0.5487085359679109,0.5526812477245318,0.5526812477245318,-0.007060141576980108,high,-5.027122324322731,-2.96759373244642,2.059528591876311,2.059528591876311,Machine learning generated,e84c5d8e243ca7737ac2fbc0ef207343,-0.14097127161614864,-1.163550260385931,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,TeTiHf2Br11
ML/group_8/Br2Cl7Hf2Si/new/fm,SiBr2Hf2Cl7-ab2e771e4f04,FM,True,2.0,x,-1556548.8403510367,-1556548.6695659417,-1556548.4068346058,0.43351643080313806,0.2627313358516403,AB2C2D7,P1,1,1,AB2C2D7-1-a,-3.833177750597157,0.47034222394073444,-4.068348862567524,-3.59800663862679,0.6659740325812957,0.6820959678184764,0.4806799710066638,-1.143029359090884e-15,high,-4.34956808225932,-3.0429227924672437,1.500652517881794,1.3066452897920762,Machine learning generated,ab2e771e4f04807ca793311f797a1d3c,0.1689625811634059,-1.382167172220368,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SiBr2Hf2Cl7
ML/group_8/Br4PdS/new/fm,PdSBr4-f5242d215dcc,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC4,P1,1,1,ABC4-1-a,-5.344807293530227,0.4428054076022869,-5.56620999733137,-5.123404589729083,0.5171534039910055,0.5760634533243696,0.5063583232152249,-1.0516278010280188e-15,high,-6.261475881383902,-5.228349907689233,1.0477133440195372,1.033125973694669,Machine learning generated,f5242d215dccd6b79e9ceb905454d2be,0.17193100461604713,-0.01808537579840556,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdSBr4
ML/group_8/Br5Mo2SSe2Te/new/fm,STeMo2Se2Br5-8a862c91f5a7,FM,True,2.0,x,-1468130.7033059178,-1468130.6925987282,-1468130.667693255,0.03561266294127563,0.024905473310354864,ABC2D2E5,P1,1,1,ABC2D2E5-1-a,-4.083851720942573,0.8484242027605777,-4.508063822322862,-3.6596396195622845,0.8966602275633777,0.9074804347054068,0.8688908445442398,-4.624578803667142e-15,high,-5.188677477597647,-3.1110535783639057,2.1847344488392286,2.0776238992337412,Machine learning generated,8a862c91f5a7fd07d4faf71c94a3a971,0.03449013508736165,-0.4557997609919395,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,STeMo2Se2Br5
